ID,SUBE,MAAS,YAS,CINSIYET,MOBIL BANKACILIK
4967,S124,20653,15,27,E,1
4968,S124,13445,54,26,E,1
4969,S124,21330,54,27,E,1
4970,S124,12779,14,29,E,1
4971,S124,13189,31,26,E,1
4972,S124,12103,18,31,E,1
4973,S124,13378,05,28,K,1
4974,S124,12409,15,27,K,1
4975,S124,12956,45,25,E,1
4976,S124,12705,53,30,E,1
4977,S124,13169,11,32,E,1
4978,S124,12818,28,28,E,1
4979,S124,13159,28,25,E,1
4980,S125,9647,09,39,E,0
4981,S127,24073,32,37,E,1
4982,S127,16121,17,41,E,1
4983,S127,9656,47,33,K,0
4984,S127,10314,1,34,E,1
4985,S127,10702,2,51,E,1
4986,S127,36190,65,58,E,1
4987,S127,26562,65,54,K,1
4988,S127,10795,84,24,K,1
4989,S127,14481,77,28,K,1
4990,S128,48557,07,73,E,1
4991,S128,33538,74,64,E,1
4992,S128,9491,17,55,K,0
4993,S128,15544,42,53,K,1
4994,S128,10125,99,41,K,1
4995,S128,13148,05,41,E,1
4996,S128,14557,93,45,E,1
4997,S128,12860,09,27,E,1
4998,S128,9416,5,29,E,1
4999,S128,9843,81,25,E,1
5000,S128,9371,02,21,K,1
5001,S129,8992,99,62,K,0
5002,S129,9688,19,66,E,0
5003,S129,7900,95,33,E,0
5004,S121,48197,81,39,E,1
5005,S121,5503,96,55,K,0
5006,S1211,37088,55,55,E,1
5007,S1211,12281,37,K,1
5008,S1211,10269,29,32,K,1
5009,S1214,18068,21,36,E,1
5010,S1251,12155,32,35,E,1
5011,S1252,23955,35,31,E,1
5012,S1262,15813,46,48,E,1
5013,S1262,18452,43,33,E,1
5014,S1262,18151,53,34,E,1
5015,S1262,10457,75,45,E,1
5016,S1262,16112,16,28,K,1
5017,S1265,12714,06,43,E,1
5018,S127,9140,99,32,E,0
5019,S1272,10538,36,63,E,0
5020,S1428,9422,08,61,E,0
5021,S1428,7832,08,53,K,0
5022,S1428,10551,15,53,E,1
